Name,Episode,Sentence
608d2a5d28b7269738c3ed2d,608d286e28b7269738c3ed0c,Go! Go.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Step back.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,"All the way, archers!"
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Hold the wall!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,"The wall, they're coming up!"
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0c,Draw!
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0c,Come on!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,They're coming up!
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0c,Look out!
608d2a5d28b7269738c3ed30,608d286e28b7269738c3ed0c,Clegane! Clegane!
608d2a5d28b7269738c3ed30,608d286e28b7269738c3ed0c,"Clegane! Clegane, we need you!"
608d2a5d28b7269738c3ed30,608d286e28b7269738c3ed0c,You can't give up on us.
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0c,"Fuck off! We can't beat them. Don't you see that, you stupid whore? We're fighting Death! They can't beat Death."
608d2a5d28b7269738c3ed30,608d286e28b7269738c3ed0c,Tell her that.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Open the door!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0c,Open the door! Open the door! Please! Open it!
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0c,Come on!
608d2a5d28b7269738c3ed30,608d286e28b7269738c3ed0c,Go!
608d2a5d28b7269738c3ed30,608d286e28b7269738c3ed0c,Run!
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0c,We've gotta go!
608d2a5d28b7269738c3ed3d,608d286e28b7269738c3ed0c,The Lord brought him back for a purpose. Now that purpose has been served.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0c,I know you.
608d2a5d28b7269738c3ed3d,608d286e28b7269738c3ed0c,And I know you.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0c,You said we'd meet again.
608d2a5d28b7269738c3ed3d,608d286e28b7269738c3ed0c,And here we are. At the end of the world.
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0c,You said I'd shut many eyes forever. You were right about that too.
608d2a5d28b7269738c3ed3d,608d286e28b7269738c3ed0c,Brown eyes... green eyes... and blue eyes.
608d2a5d28b7269738c3ed3d,608d286e28b7269738c3ed0c,What do we say to the God of Death?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0c,Not today.
608d2a5d28b7269738c3ed27,608d286e28b7269738c3ed0c,Here they come!
608d2a5d28b7269738c3ed27,608d286e28b7269738c3ed0c,"Steady, lads."
608d2a5d28b7269738c3ed27,608d286e28b7269738c3ed0c,Steady now. Make every shot count.
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0c,Over there!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0c,There!
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0c,Get off!
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0c,Dracarys.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0c,"Come on! Come on! No! No, no, no!"
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0c,Bran!
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0c,Go!
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0c,Jorah!
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0c,Theon.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0c,You're a good man.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0c,Thank you.
608d2a5d28b7269738c3ed2d,608d286e28b7269738c3ed0c,I'm hurt.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0d,We're here to say goodbye to our brothers and sisters. To our fathers and mothers. To our friends. Our fellow men and women who set aside their differences to fight together and die together so that others might live. Everyone in this world owes them a debt that can never be repaid. It is our duty and our honor to keep them alive in memory for those who come after us and those who come after them for as long as men draw breath. They were the shields that guarded the realms of men. And we shall never see their like again.
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0d,To your health.
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0d,Have you seen Arya?
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0d,"You can still smell the burning bodies, and that's where your head is at."
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0d,I just want to thank her for-
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0d,I'm sure you do.
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0d,"Look, it's not about that."
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0d,"Of course it's about that, you twat. Why shouldn't it be? The dead are dead. You're not."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0d,Gendry.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0d,"That's right, isn't it?"
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0d,"Yes, Your Grace."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0d,You're Robert Baratheon's son.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0d,You are aware he took my family's throne and tried to have me murdered?
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0d,I didn't even know he was my father until after he was dead.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0d,"Yes, he's dead. His brothers are too. So who's Lord of Storm's End now?"
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0d,"I don't know, Your Grace."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0d,Does anyone?
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0d,I think you should be Lord of Storm's End.
608d2a5d28b7269738c3ed1b,608d286e28b7269738c3ed0d,I can't be. I'm a bastard.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0d,"No, you are Lord Gendry Baratheon of Storm's End, the lawful son of Robert Baratheon. Because that is what I have made you."
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0d,To Lord Gendry Baratheon of Storm's End.
608d2a5d28b7269738c3ed3f,608d286e28b7269738c3ed0d,To Gendry!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0d,Lord Gendry!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0d,Gendry!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0d,"That's easy, isn't it?"
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0d,A fitting reward for a hero.
608d2a5d28b7269738c3ed40,608d286e28b7269738c3ed0d,"Uh, hold on."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0d,And a Lord of Storm's End who will be forever loyal to you.
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0d,"Come, my lord."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0d,See? You're not the only one who's clever.
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0d,I have to go down and get another barrel.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0d,"We fought dead things and lived to talk about it. If this isn't the time to drink, when is?"
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0d,"The last time I saw her, I told her I'd kill her if I ever saw her again."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0d,I'm sure you had your reasons.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0d,I did. I do.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0d,So did you?
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0d,"Never got the chance. She did it to herself. Or her god did it to her. Lord of Light. We play his game for him, we fight his war and win, and then he fucks off. No signs, no blessings. Who knows what he wants?"
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0d,I don't imagine thinking about that subject will leave you any happier than before.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0d,And what if I'm not trying to be happy?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0d,"Then you're in luck. We may have defeated them, but we still have us to contend with."
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0d,Thank you. I feel much better.
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0d,More ale!
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0d,This is clever. Even better than the saddle I designed for you.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0d,It's the same as the one Daeron Targaryen built for his crippled nephew 120 years ago. I liked that one.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0d,You know our history better than anyone. That will be useful as Lord of Winterfell.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0d,I'm not Lord of Winterfell.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0d,You're the only surviving trueborn son of Ned Stark.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0d,You don't want it.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0d,I don't really want anymore.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0d,I envy you.
608d2a5d28b7269738c3ed13,608d286e28b7269738c3ed0d,You shouldn't envy me. Mostly I live in the past.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,Come in.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,And?
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,Nothing?
608d2a5d28b7269738c3ed41,608d286e28b7269738c3ed0e,She won't eat.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,We'll try again at supper.
608d2a5d28b7269738c3ed41,608d286e28b7269738c3ed0e,I think they're watching me.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,Who?
608d2a5d28b7269738c3ed41,608d286e28b7269738c3ed0e,Her soldiers.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,Of course they are. That's their job.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,"What have I told you, Martha?"
608d2a5d28b7269738c3ed41,608d286e28b7269738c3ed0e,"The greater the risk, the greater the reward."
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,Go on. They'll be missing you in the kitchen.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,The Northern armies?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,Just crossed the Trident. They'll be at the walls of King's Landing in two days. How is she?
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,"She hasn't seen anyone since we returned. Hasn't left her chambers, hasn't accepted any food."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,She shouldn't be alone.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,You're worried for her. I admire your empathy.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,Aren't you worried for her?
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,"I'm worried for all of us. They say every time a Targaryen is born, the gods toss a coin and the world holds its breath."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,We're not much for riddles where I'm from.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,We both know what she's about to do.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,That's her decision to make. She is our queen.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,"Men decide where power resides, whether or not they know it."
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,What do you want?
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,All I've ever wanted. The right ruler on the Iron Throne. I still don't know how her coin has landed. But I'm quite certain about yours.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,I don't want it. I never have.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,"I have known more kings and queens than any man living. I've heard what they say to crowds, and seen what they do in the shadows. I have furthered their designs, however horrible. But what I tell you now is true"
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,She is my queen.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,Your Grace?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,There's something you need to know.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,Someone has betrayed me.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,Yes.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,Jon Snow.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,Varys.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,He knows the truth about Jon.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,He does.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,"Because you told him. You learned from Sansa. And she learned from Jon, though I begged him not to tell her. As I said, he betrayed me."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,I'm glad Sansa told me. I am your Hand. I need to be aware of any threats you're facing.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,And Varys?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,Your Master of Whisperers needs to be aware too.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,You spoke to him first. Without coming to me. Without asking my permission.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,It was a mistake.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,Why do you think Sansa told you? What do you think she hoped to gain?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,She trusts me.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,"Yes, she trusts you. She trusted you to spread secrets that could destroy your own queen. And you did not let her down."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"If I have failed you, my queen, forgive me. Our intentions were good. We wanted what you want. A better world, all of us. Varys as much as anyone."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,But it doesn't matter now.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,No. It doesn't matter now.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,It was me.
608d2a5d28b7269738c3ed11,608d286e28b7269738c3ed0e,"I hope I deserve this. Truly, I do. I hope I'm wrong. Goodbye, old friend."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,"Lord Varys. I, Daenerys of House Targaryen, First of My Name, Breaker of Chains and Mother of Dragons ..."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,sentence you to die. Dracarys.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,This was all she brought with her when we crossed the Narrow Sea. Her only possession.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,"It's all right, Torgo Nudo. Let me speak with him."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,What did I say would happen if you told your sister?
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,"I don't want it, and that's what I told him."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,She betrayed your trust. She killed Varys as much as I did. This was a victory for her. Now she knows what happens when people hear the truth about you. Far more people in Westeros love you than love me. I don't have love here. I only have fear.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,I love you. And you will always be my queen.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,Is that all I am to you? Your queen?
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,"All right, then."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,Let it be fear.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"The people who live there, they're not your enemies. They're innocents, like the ones you liberated in Meereen."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,"In Meereen, the slaves turned on the masters and liberated the city themselves the moment I arrived."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,They're afraid. Anyone who resists Cersei will see his family butchered. You can't expect them to be heroes. They're hostages.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,They are. In a tyrant's grip. Whose fault is that? Mine?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,What does it matter whose fault it is? Thousands of children will die if the city burns.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,Your sister knows how to use her enemies' weaknesses against them. That's what she thinks our mercy is - weakness.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"I beg you, my queen-"
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,But she's wrong. Mercy is our strength. Our mercy towards future generations who will never again be held hostage by a tyrant.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,"Ready the Unsullied. Tonight you sail for King's Landing, to join the Northern armies."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"Cersei's followers will abandon her if they know the war is lost. Give them that chance. If the city surrenders, they will ring the bells and raise the gates. Please, if you hear them ringing the bells, call off the attack."
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,Wait for me outside the city. You'll know when it's time.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,Your brother was stopped trying to get past our lines.
608d2a5d28b7269738c3ed15,608d286e28b7269738c3ed0e,It seems he hasn't abandoned your sister after all. The next time you fail me will be the last time you fail me.
608d2a5d28b7269738c3ed42,608d286e28b7269738c3ed0e,Let them pass.
608d2a5d28b7269738c3ed42,608d286e28b7269738c3ed0e,Through the gate.
608d2a5d28b7269738c3ed42,608d286e28b7269738c3ed0e,Get going.
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0e,The rearguard should be here by daybreak.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,She wants to attack now.
608d2a5d28b7269738c3ed12,608d286e28b7269738c3ed0e,Daybreak at the earliest.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Careful with that.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,My lord.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"Davos. I need to ask you a favor. You're the greatest smuggler alive, aren't you?"
608d2a5d28b7269738c3ed29,608d286e28b7269738c3ed0e,"I'm not gonna like this favor, am I?"
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,He's always better when he's got some food in him.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Problem is when he's got drink in him. See what he did the other week?
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Aye. Fighting as well. Commander nearly caught him.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Ay up. Where you going?
608d2a5d28b7269738c3ed1d,608d286e28b7269738c3ed0e,I'm Arya Stark. I'm going to kill Queen Cersei.
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,"Think about it. She kills Cersei, the war's over. There won't be a siege. You might not even die tomorrow."
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,I need to go talk to my captain.
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,"Go ahead, talk to him."
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Where's he going?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,I drink to eat the skull keeper.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,I want to eat the skull keeper.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,I want to see the ...
608d2a5d28b7269738c3ed43,608d286e28b7269738c3ed0e,We speak the common tongue.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,Ah. Good. I want to be alone with the prisoner. Get some rest. Tomorrow will be a long day.
608d2a5d28b7269738c3ed43,608d286e28b7269738c3ed0e,We have orders to guard the prisoner.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,Ordered by whom? The queen herself?
608d2a5d28b7269738c3ed43,608d286e28b7269738c3ed0e,No.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"Well, in that case, as Hand of the Queen, I outrank whomever gave your order. Probably by quite a lot."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,How did they find you?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,Did you consider taking it off?
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,"Cersei once called me ""the stupidest Lannister."""
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"And you're going back to her, to die with her."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,You've underestimated her before.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,She's going to die. Unless you can convince her to change her course of action.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,Difficult to do from here.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,When have I ever been able to convince Cersei of anything?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"Try. If not for yourself, if not for her, then for every one of the million people in that city, innocent or otherwise."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,"To be honest, I never really cared much for them. Innocent or otherwise."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,You do care for one innocent. I know you do. And so does Cersei. She has a reason now.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,"The child is the reason she'll never give an inch. All the worst things she's ever done, she's done for her children. It's not impossible that she'll win."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"She won't. Her enemy's forces have been depleted, as she said they would be."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,Two of the three dragons are dead. She's evened the odds.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,The city will fall tomorrow.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,"She has the Lannister army, she has the Golden Company-"
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,I defended the city last time it was attacked. I know it better than anyone. It will fall tomorrow.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,"Then I suppose I'll die tomorrow, if not before."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,Why?
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"Escape. The two of you, together. Remember where we met, where they keep the dragon skulls, beneath the Red Keep? Take her down there. Keep following the stairways down, down as far as they'll go. You'll come out onto a beach at the foot of the keep. A dinghy will be waiting for you. Sail out of the bay. If the winds are kind, you'll make it to Pentos. Start a new life."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,Sail right past the Iron Fleet and into a new life? Sounds a lot less likely than Cersei winning this war-
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"There won't be an Iron Fleet for much longer. Do it. If you don't, you'll never see Cersei again."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,Swear to me.
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,You have my word.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"If it works, give the order to ring all the bells in King's Landing and open the gates. That will be our signal that the city has surrendered."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,I'll try.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"I never thought I'd get to repay the favor. Remember, ring the bells and open the gates."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,Your queen will execute you for this.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"If Daenerys can make it to the throne without wading through a river of blood, maybe she'll show mercy to the person who made that possible."
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"Tens of thousands of innocent lives one not particularly innocent dwarf it seems like a fair trade. If it weren't for you, I never wouldo ve survived my childhood."
608d2a5d28b7269738c3ed31,608d286e28b7269738c3ed0e,You would have.
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,You were the only one who didn't treat me like a monster. You were all I had.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Eyes on the horizon!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Load the scorpion!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,"Archers, close up!"
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Come on!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Up to the espringal!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,To the back of it!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,"Archers, line up!"
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,This way! Come on!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Clear the streets now!
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,No!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,"In, now. And you, come on."
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,"Inside, now!"
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Quickly.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Yes. Follow down there. They're here. Get to the Red Keep.
608d2a5d28b7269738c3ed44,608d286e28b7269738c3ed0e,My son!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Get inside!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,"Just ahead of you, I can see it!"
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,"All right, move it!"
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,Come on!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Keep moving!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Keep going!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Quickly!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,All the way!
608d2a5d28b7269738c3ed44,608d286e28b7269738c3ed0e,Hold your mother's hand!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Make way for the Golden Company!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Close the gate!
608d2a5d28b7269738c3ed10,608d286e28b7269738c3ed0e,"If you hear the bells ring, they've surrendered. Call off your men."
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,"Move along now, lads."
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,That's it.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,"Go on, move it."
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,"Come on, move, move. Faster, faster. Come on, move it. Keep going."
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Keep moving.
608d2a5d28b7269738c3ed3e,608d286e28b7269738c3ed0e,Move.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Stay with him.
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Hold on.
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,Hold my hand.
608d2a5d28b7269738c3ed45,608d286e28b7269738c3ed0e,Get behind there.
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Close the gate! No more through!
608d2a5d28b7269738c3ed45,608d286e28b7269738c3ed0e,No!
608d2a5d28b7269738c3ed46,608d286e28b7269738c3ed0e,No! Mommy!
608d2a5d28b7269738c3ed45,608d286e28b7269738c3ed0e,Vicky! Please!
608d2a5d28b7269738c3ed46,608d286e28b7269738c3ed0e,"No, please, sir!"
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Open the gate!
608d2a5d28b7269738c3ed1a,608d286e28b7269738c3ed0e,Open it!
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,Get back!
608d2a5d28b7269738c3ed45,608d286e28b7269738c3ed0e,"Look, try that one! Go! Go!"
608d2a5d28b7269738c3ed3c,608d286e28b7269738c3ed0e,The gates are locked now!
608d2a5d28b7269738c3ed35,608d286e28b7269738c3ed0e,Open!
